Unnamed: 0;row_key;periode;as_of_date;flag_trx;variable;divisi_kelolaan;group_corporate;bulan1;namabulan1;bulan2;namabulan2;bulan3;namabulan3;bulan4;namabulan4;bulan5;namabulan5;bulan6;namabulan6;bulan7;namabulan7;bulan8;namabulan8;bulan9;namabulan9;bulan10;namabulan10;bulan11;namabulan11;bulan12;namabulan12;mean_value;min_value;max_value;max_bulan;min_bulan
40879;~YEAR ON YEAR~~bumn & institusi pemerintah~~Satria Mega Kencana~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;bumn & institusi pemerintah;Satria Mega Kencana;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;35350000.0;2023-08;35350000.0;2023-09;35350000.0;35350000.0;35350000.0;2023-04;2023-04
40882;~YEAR ON YEAR~~bumn & institusi pemerintah~~Satria Mega Kencana~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;bumn & institusi pemerintah;Satria Mega Kencana;0.0;2022-10;80951421.22;2022-11;30088753.45;2022-12;101000.0;2023-01;28260677.69;2023-02;33766986.6;2023-03;36348041.6;2023-04;35460047.58;2023-05;36304468.18;2023-06;35417880.08;2023-07;36260894.76;2023-08;36239109.06;2023-09;35381752.74727273;101000.0;80951421.22;2022-10;2022-12
40883;~YEAR ON YEAR~~bumn & institusi pemerintah~~Satria Mega Kencana~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;bumn & institusi pemerintah;Satria Mega Kencana;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;120908604.9;2023-08;10290309.25;2023-09;65599457.075;10290309.25;120908604.9;2022-12;2023-01
40884;~YEAR ON YEAR~~bumn & institusi pemerintah~~Satria Mega Kencana~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;bumn & institusi pemerintah;Satria Mega Kencana;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.0;2023-09;0.0;0.0;0.0;2023-04;2023-04
40273;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;35211755.24;2022-10;36124175.1;2022-11;41245582.1;2022-12;42182248.02;2023-01;44141037.98;2023-02;44608747.77;2023-03;49640326.38;2023-04;49924514.12;2023-05;54095398.0;2023-06;58314543.72;2023-07;62512580.44;2023-08;67734041.07000001;2023-09;48811245.82833367;35211755.24;67734041.07000001;202309;202210
40274;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;34682775.88565;2022-10;35394239.212000005;2022-11;37280621.84174;2022-12;41457087.30797;2023-01;42462075.15671001;2023-02;52420179.77797;2023-03;45435117.17833;2023-04;49709350.88797;2023-05;50762813.04233;2023-06;55052609.92681;2023-07;59266712.09768;2023-08;63560293.60467;2023-09;47290322.993318826;34682775.88565;63560293.60467;202309;202210
40277;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;70195000.0;2023-03;252500000.0;2023-04;365832100.0;2023-05;151500000.0;2023-06;151500000.0;2023-07;356530000.0;2023-08;153520000.0;2023-09;214511014.2857143;70195000.0;365832100.0;2023-04;2022-12
40278;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;98980000.0;2023-06;202000000.0;2023-07;202000000.0;2023-08;202000000.0;2023-09;176245000.0;98980000.0;202000000.0;2023-09;2023-03
40281;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;0.0;2022-10;0.0;2022-11;372006728.94;2022-12;375817583.17;2023-01;369721206.0;2023-02;351143472.04;2023-03;360775298.66;2023-04;353190742.04;2023-05;356374378.19;2023-06;349257596.0;2023-07;352310137.18;2023-08;350278017.18;2023-09;359087515.94;349257596.0;375817583.17;2022-11;2023-07
40282;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;368073599.06;2023-08;371753327.01;2023-09;369913463.035;368073599.06;371753327.01;2023-01;2022-12
40283;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Satyamitra Kemas Lestari~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;bumn & institusi pemerintah PEMUDA;Satyamitra Kemas Lestari;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;529.644;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.0;2023-09;75.66342886000001;0.0;529.644;2022-12;2023-09
9586;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;511867878.8;2022-10;756740025.5;2022-11;4196952352.69;2022-12;54706249.03;2023-01;4626877622.53;2023-02;215317410.55;2023-03;467693970.37;2023-04;1991599235.31;2023-05;3575188897.88;2023-06;2131555879.66;2023-07;3112505352.68;2023-08;378680614.01;2023-09;1834973790.7508335;54706249.03;4626877622.53;202302;202301
9587;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;1152796217.72083;2022-10;1106681388.268;2022-11;1115131077.36812;2022-12;695584177.50551;2023-01;460373044.27421;2023-02;1255709218.2137702;2023-03;1403025004.44467;2023-04;4175688512.26145;2023-05;2462415603.94733;2023-06;2691774553.10203;2023-07;2163080136.82406;2023-08;767198128.2386701;2023-09;1620788088.5140538;460373044.27421;4175688512.26145;202305;202302
9590;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;101000000.0;2022-10;10267545942.72;2022-11;8981644226.56;2022-12;2504102986.88;2023-01;5730740000.0;2023-02;10039099973.44;2023-03;13072612123.2;2023-04;33556341872.64;2023-05;8824396187.28;2023-06;12297668768.72;2023-07;17640112406.28;2023-08;5721108510.72;2023-09;10728031083.203333;101000000.0;33556341872.64;2023-05;2022-10
9591;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;0.0;2022-10;4387440000.0;2022-11;6779231827.2;2022-12;2377678782.08;2023-01;724179986.88;2023-02;136350000.0;2023-03;3461353708.8;2023-04;2356451264.64;2023-05;13584505402.49;2023-06;3134076605.44;2023-07;2546744766.72;2023-08;1219121841.28;2023-09;3700648562.3209095;136350000.0;13584505402.49;2023-05;2023-02
9594;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;81254500.0;2022-10;3583143515.4700003;2022-11;924935428.52;2022-12;101000000.0;2023-01;4827279061.19;2023-02;22488883586.73;2023-03;19802589760.15;2023-04;42590606660.86;2023-05;7232315838.51;2023-06;18227400241.32;2023-07;18708566909.74;2023-08;5852391405.36;2023-09;12035030575.654167;81254500.0;42590606660.86;2023-05;2022-10
9595;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;0.0;2022-10;5222725576.22;2022-11;4479796519.99;2022-12;4016382437.75;2023-01;182251328.6;2023-02;2494680664.56;2023-03;6372022356.26;2023-04;20244598903.3;2023-05;5632523788.26;2023-06;4011394262.88;2023-07;4018595764.88;2023-08;2814424214.28;2023-09;5408126892.452727;182251328.6;20244598903.3;2023-05;2023-02
9596;~YEAR ON YEAR~~corporate a~~Satyamitra Kemas Lestari GALANG MINERAL~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Satyamitra Kemas Lestari GALANG MINERAL;0.0;2022-10;30.906;2022-11;39.794;2022-12;125.644;2023-01;3.131;2023-02;18.685;2023-03;41.713;2023-04;43.329;2023-05;47.571000000000005;2023-06;27.27;2023-07;23.028;2023-08;41.006;2023-09;36.83975;0.0;125.644;2023-01;2022-10
13632;~YEAR ON YEAR~~corporate a~~Segar Kumala Indonesia~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Segar Kumala Indonesia;32901205.51;2022-10;33745351.39;2022-11;35739146.94;2022-12;36586477.35;2023-01;37432413.96;2023-02;41713331.28;2023-03;42565980.35;2023-04;44561310.09;2023-05;45410753.42;2023-06;47374649.94;2023-07;48227078.83;2023-08;49076263.6;2023-09;41277830.22166633;32901205.51;49076263.6;202309;202210
13633;~YEAR ON YEAR~~corporate a~~Segar Kumala Indonesia~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Segar Kumala Indonesia;31364847.91971;2022-10;33072707.651;2022-11;42408025.44;2022-12;39451677.01854999;2023-01;39305994.765;2023-02;39574543.61652;2023-03;51581116.86033;2023-04;47856607.11623;2023-05;47156988.81233;2023-06;47010608.14681;2023-07;52260247.71116;2023-08;48398748.934;2023-09;43286842.832636334;31364847.91971;52260247.71116;202308;202210
13635;~YEAR ON YEAR~~corporate a~~Segar Kumala Indonesia~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Segar Kumala Indonesia;36360000.0;2022-10;36360000.0;2022-11;36360000.0;2022-12;36360000.0;2023-01;36360000.0;2023-02;36360000.0;2023-03;36360000.0;2023-04;54818873.12;2023-05;36360000.0;2023-06;36360000.0;2023-07;36360000.0;2023-08;36360000.0;2023-09;37898239.42666667;36360000.0;54818873.12;2023-05;2023-09
13638;~YEAR ON YEAR~~corporate a~~Segar Kumala Indonesia~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Segar Kumala Indonesia;0.0;2022-10;0.0;2022-11;34355150.0;2022-12;35499815.32;2023-01;35499815.32;2023-02;32065815.32;2023-03;35499815.32;2023-04;34355150.0;2023-05;35499815.32;2023-06;34385450.0;2023-07;35499815.32;2023-08;35499815.32;2023-09;34816045.724;32065815.32;35499815.32;2023-09;2023-03
13639;~YEAR ON YEAR~~corporate a~~Segar Kumala Indonesia~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Segar Kumala Indonesia;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;34355150.0;2023-07;35499815.32;2023-08;4823873.12;2023-09;24892946.14666666;4823873.12;35499815.32;2023-01;2023-05
13640;~YEAR ON YEAR~~corporate a~~Segar Kumala Indonesia~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Segar Kumala Indonesia;0.0;2022-10;0.0;2022-11;95.445;2022-12;98.576;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;8.888000000000002;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.0;2023-09;16.90908367;0.0;98.576;2023-01;2023-09
39639;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;3114783417.78;2022-10;3170132603.52;2022-11;3478583394.75;2022-12;2899191051.9;2023-01;3072042523.61;2023-02;2749209454.59;2023-03;2551198004.18;2023-04;2637134605.62;2023-05;2956742339.63;2023-06;2941044272.22;2023-07;2960667820.78;2023-08;2603262099.27;2023-09;2927832632.3208337;2551198004.18;3478583394.75;202212;202304
39640;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;3361136454.17319;2022-10;3614688016.42867;2022-11;3629728749.50696;2022-12;3663292103.52478;2023-01;3435897281.28421;2023-02;3437124904.42275;2023-03;3138090381.70001;2023-04;3249193501.42942;2023-05;3464716157.84167;2023-06;3362082793.3187;2023-07;3111849223.8721704;2023-08;3247562442.72433;2023-09;3392946834.185571;3111849223.8721704;3663292103.52478;202301;202308
39643;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;2278141308.54;2022-10;861949912.55;2022-11;1792648749.52;2022-12;1050633490.79;2023-01;1112284424.07;2023-02;805135756.15;2023-03;1245830931.72;2023-04;454811933.45;2023-05;1130271643.35;2023-06;904410926.63;2023-07;4552785664.79;2023-08;1924271384.93;2023-09;1509431343.8741665;454811933.45;4552785664.79;2023-08;2023-05
39644;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;0.0;2022-10;3659429731.54;2022-11;2255620298.24;2022-12;58439771.6;2023-01;9520058.0;2023-02;123670892.28;2023-03;759562764.41;2023-04;2937303188.79;2023-05;2174681909.05;2023-06;8291987.89;2023-07;1380394666.93;2023-08;1646504548.23;2023-09;1364856346.9963636;8291987.89;3659429731.54;2022-10;2023-06
39647;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;2251437263.05;2022-10;1560709126.61;2022-11;1317301904.11;2022-12;46219115.0;2023-01;949792767.79;2023-02;992118058.07;2023-03;1471172898.3;2023-04;1226255891.44;2023-05;836028926.12;2023-06;1395554760.87;2023-07;895348995.54;2023-08;1527783760.89;2023-09;1205810288.9825;46219115.0;2251437263.05;2022-10;2023-01
39648;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;4272571947.55;2022-10;1427353827.11;2022-11;1894574407.45;2022-12;1638035022.54;2023-01;726459815.44;2023-02;2339009392.84;2023-03;3655981194.61;2023-04;2348998958.43;2023-05;181276945.24;2023-06;3498732260.4700003;2023-07;3858003523.69;2023-08;2429432238.54;2023-09;2355869127.8258333;181276945.24;4272571947.55;2022-10;2023-06
39649;~YEAR ON YEAR~~bumn & institusi pemerintah PEMUDA~~Sejahtera Bintang Abadi Textil~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;bumn & institusi pemerintah PEMUDA;Sejahtera Bintang Abadi Textil;72.72;2022-10;46.258;2022-11;103.424;2022-12;156.045;2023-01;59.388;2023-02;150.995;2023-03;88.274;2023-04;90.193;2023-05;16.059;2023-06;154.631;2023-07;85.547;2023-08;68.68;2023-09;91.01783367;16.059;156.045;2023-01;2023-06
31428;~YEAR ON YEAR~~corporate a~~Sejahteraraya Anugrahjaya~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Sejahteraraya Anugrahjaya;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;40375136.83;2023-03;6484600848.8;2023-04;6389602659.67;2023-05;6319548320.35;2023-06;5245882163.36;2023-07;871743623.99;2023-08;8224348743.48;2023-09;4796585928.068571;40375136.83;8224348743.48;202309;202303
31429;~YEAR ON YEAR~~corporate a~~Sejahteraraya Anugrahjaya~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Sejahteraraya Anugrahjaya;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;40375136.83;2023-03;3698606802.229;2023-04;6465304764.101451;2023-05;2328406185.85967;2023-06;5677595715.28623;2023-07;2881493903.21913;2023-08;1822141741.30667;2023-09;3273417749.833164;40375136.83;6465304764.101451;202305;202303
31431;~YEAR ON YEAR~~corporate a~~Sejahteraraya Anugrahjaya~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Sejahteraraya Anugrahjaya;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;151500000.0;2023-04;6464000000.0;2023-05;6060000000.0;2023-06;6060000000.0;2023-07;1010000000.0;2023-08;7676000000.0;2023-09;4570250000.0;151500000.0;7676000000.0;2023-09;2023-03
31434;~YEAR ON YEAR~~corporate a~~Sejahteraraya Anugrahjaya~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Sejahteraraya Anugrahjaya;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;101000000.0;2023-03;24255150.0;2023-04;60943400.0;2023-05;6132735150.0;2023-06;14210715150.0;2023-07;9364720000.0;2023-08;325235150.0;2023-09;4317086285.714286;24255150.0;14210715150.0;2023-07;2023-04
31435;~YEAR ON YEAR~~corporate a~~Sejahteraraya Anugrahjaya~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Sejahteraraya Anugrahjaya;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;42195572.95;2023-09;42195572.95;42195572.95;42195572.95;2023-05;2023-05
31436;~YEAR ON YEAR~~corporate a~~Sejahteraraya Anugrahjaya~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Sejahteraraya Anugrahjaya;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.0;2023-09;0.0;0.0;0.0;2023-09;2023-09
21078;~YEAR ON YEAR~~luar negeri asia~~Sekar Bumi~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;luar negeri asia;Sekar Bumi;474929.27;2022-10;1565242.45;2022-11;1695020.38;2022-12;2033491.58;2023-01;2341221.41;2023-02;6495101.94;2023-03;461162.97;2023-04;2585732.31;2023-05;53029137.97;2023-06;54353078.29;2023-07;4744448.74;2023-08;4993028.93;2023-09;11230966.353333669;461162.97;54353078.29;202307;202304
21079;~YEAR ON YEAR~~luar negeri asia~~Sekar Bumi~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;luar negeri asia;Sekar Bumi;3606160.52768;2022-10;9719383.116;2022-11;18899236.83377;2022-12;18977318.82681;2023-01;8424826.22807;2023-02;6056346.471449999;2023-03;34673392.516;2023-04;7700820.94594;2023-05;31448572.707;2023-06;48046932.81913;2023-07;27425363.86913;2023-08;24166698.038000003;2023-09;19928754.40824867;3606160.52768;48046932.81913;202307;202210
21081;~YEAR ON YEAR~~luar negeri asia~~Sekar Bumi~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;luar negeri asia;Sekar Bumi;85850000.0;2022-10;89890000.0;2022-11;88880000.0;2022-12;88880000.0;2023-01;88880000.0;2023-02;85850000.0;2023-03;90597000.0;2023-04;117993250.0;2023-05;141097000.0;2023-06;139405250.0;2023-07;141400000.0;2023-08;141400000.0;2023-09;108343541.66666664;85850000.0;141400000.0;2023-09;2023-03
21084;~YEAR ON YEAR~~luar negeri asia~~Sekar Bumi~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;luar negeri asia;Sekar Bumi;0.0;2022-10;86124384.68;2022-11;88524536.56;2022-12;3030000.0;2023-01;88524536.56;2023-02;81647418.28;2023-03;90535769.76;2023-04;87616239.52;2023-05;90616569.76;2023-06;138021550.0;2023-07;190936080.24;2023-08;141130455.24;2023-09;98791594.6;3030000.0;190936080.24;2023-08;2022-12
21085;~YEAR ON YEAR~~luar negeri asia~~Sekar Bumi~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;luar negeri asia;Sekar Bumi;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;202000.0;2023-05;85669884.68;2023-06;88524536.56;2023-07;6085250.0;2023-08;833999.42;2023-09;36263134.13200001;202000.0;88524536.56;2023-01;2022-11
21086;~YEAR ON YEAR~~luar negeri asia~~Sekar Bumi~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;luar negeri asia;Sekar Bumi;0.0;2022-10;0.202;2022-11;97.364;2022-12;100.596;2023-01;0.0;2023-02;0.0;2023-03;6.767;2023-04;0.707;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.0;2023-09;17.136333670000003;0.0;100.596;2023-01;2023-09
52204;~YEAR ON YEAR~~corporate b~~Sekar Laut~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate b;Sekar Laut;13576522214.86234;2022-10;16796591288.42481;2022-11;26982547595.08702;2022-12;17388258547.09986;2023-01;13445660959.21584;2023-02;17507996281.44408;2023-03;12670990871.60036;2023-04;12279452118.15512;2023-05;11148899417.11269;2023-06;11270941621.63432;2023-07;11676800843.95612;2023-08;17011991997.8855;2023-09;15146387813.03984;11148899417.11269;26982547595.08702;202212;202306
52205;~YEAR ON YEAR~~corporate b~~Sekar Laut~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate b;Sekar Laut;10399730530.06252;2022-10;11187794426.03089;2022-11;26919777691.6526;2022-12;23866073151.70629;2023-01;17703369288.234932;2023-02;13807674706.93976;2023-03;13285802016.75227;2023-04;12909532428.920591;2023-05;15565876593.4441;2023-06;12084810581.03726;2023-07;15656233730.44492;2023-08;21678680544.617863;2023-09;16255446307.487;10399730530.06252;26919777691.6526;202212;202210
